file,category,keyword,page,excerpt
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jerusalem,Jerusalem,69,"...the establishment of the nation through the Roman destruction of [Jerusalem] in 70 AD/CE. Examples: Assyrian Exile, Babylonian Captivity ANCIENT CIVILIZATIONS..."
California HSS Standards 1998.pdf,Jerusalem,Jerusalem,31,...the continuing dispersion of much of the Jewish population from [Jerusalem] and the rest of Israel after the destruc­ tion of...
California HSS Standards 1998.pdf,Jerusalem,Jerusalem,31,...the continuing dispersion of much of the Jewish population from [Jerusalem] and the rest of Israel after the destruc­ tion of...
California HSS Standards 1998.pdf,Jerusalem,Jerusalem,33,...including the Romans’ restrictions on their right to live in [Jerusalem.] 6. Note the origins of Christianity in the Jewish Messianic...
California HSS Standards 1998.pdf,Jerusalem,Jerusalem,33,...including the Romans’ restrictions on their right to live in [Jerusalem.] 6. Note the origins of Christianity in the Jewish Messianic...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jesus,Jesus,72,"...the founding and development of Christianity, including the roles of [Jesus] of Nazareth and Paul of Tarsus, and how its spread..."
California HSS Standards 1998.pdf,Jesus,Jesus,33,"...the Jewish Messianic prophecies, the life and teach­ ings of [Jesus] of Nazareth as described in the New Testament, and the..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,69,"...David, and Solomon. 8c Outline the multiple exiles of the [Jewish] people and their return to Israel, from the establishment of..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,87,...Describe how the Nazis built upon historical antisemitism to dehumanize [Jewish] people and frame them as the enemy of the German...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,151,...the concept of genocide. Course Topics: 1. Antisemitism and Pre-War [Jewish] Life 2. The Rise of Hitler and the Nazis 3....
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,153,...content standard completes the stem “Students will…” ANTISEMITISM AND PRE-WAR [JEWISH] LIFE 1 Defend the definition of the Holocaust as the...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,153,...Judaism and analyze the historical and modern antisemitic beliefs about [Jewish] life and religion. 2b Analyze how the Nazi regime utilized...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,153,...regime utilized and built on historical antisemitism to cast the [Jewish] people as a common enemy.* 2c Trace the intensification of...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,153,"...Frank 3 Describe cultural, economic, and social aspects of pre-war [Jewish] life in Europe and explain how these aspects differed across..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,153,"...across regions. 3a Locate on a map pre-war centers of [Jewish] life, including shtetls, in Europe in the late nineteenth and..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,154,...foreign policy.* NAZI ANTISEMITIC AND RACIAL POLICIES 7 Describe how [Jewish] life deteriorated under the Third Reich in Germany and its...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,154,"...Rhineland, Sudetenland 7a Explain the motivations behind the boycott of [Jewish] businesses and Nazi book burnings. 7b Evaluate the effects of..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,154,...burnings. 7b Evaluate the effects of the Nuremberg Laws on [Jewish] life in Germany.* 7c Assess the main purposes of the...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,155,"...Germany and Nazi-controlled territories.* 8a Assess how the destruction of [Jewish] cultural and religious institutions affected German Jews. Examples: synagogues, yeshivas..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,155,...of Jews in Germany and Nazi-controlled territories. 9 Describe how [Jewish] immigration was perceived and restricted by various nations from 1933...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,155,"...nations from 1933 to 1939.* 9a Describe the difficulties European [Jewish] refugees faced when attempting to emigrate to the United States,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,155,"...the Jews in Europe.* Examples: 1943 Legislative Resolution calling for [Jewish] State in Palestine, Dora Roth, Grover Hall, Sr., Leon Schwarz,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,156,"...tactics utilized by the Nazis to control, isolate, and weaken [Jewish] people in the ghettos. 13b Describe Jewish life in the..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,156,"...isolate, and weaken Jewish people in the ghettos. 13b Describe [Jewish] life in the ghettos, including means of resistance. 13c Locate..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,156,...and perpetrators played in the implementation of Nazi policies against [Jewish] people and other targeted groups.* 16a Analyze how corporate complicity...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Jewish,Jewish,156,"...Rose, Oskar Schindler, Raoul Wallenberg 17a Explain how and why [Jewish] partisans undertook armed resistance against the Germans and their Axis..."
California HSS Standards 1998.pdf,Jewish,Jewish,31,"...David, and Yohanan ben Zaccai in the development of the [Jewish] religion. 4. Discuss the locations of the settlements and movements..."
California HSS Standards 1998.pdf,Jewish,Jewish,31,"...Egypt, and outline the significance of the Exodus to the [Jewish] and other people. 5. Discuss how Judaism survived and developed..."
California HSS Standards 1998.pdf,Jewish,Jewish,31,...and developed despite the continuing dispersion of much of the [Jewish] population from Jerusalem and the rest of Israel after the...
California HSS Standards 1998.pdf,Jewish,Jewish,33,"...in Jerusalem. 6. Note the origins of Christianity in the [Jewish] Messianic prophecies, the life and teach­ ings of Jesus of..."
California HSS Standards 1998.pdf,Jewish,Jewish,37,"...Crusades and their effects on the Chris­ tian, Muslim, and [Jewish] populations in Europe, with emphasis on the increasing contact by..."
California HSS Standards 1998.pdf,Jewish,Jewish,38,"...Discuss the roots of the Scientific Revolution (e.g., Greek rationalism; [Jewish,] Chris­ tian, and Muslim science; Renaissance humanism; new knowledge from..."
California HSS Standards 1998.pdf,Jewish,Jewish,52,"...the Holocaust that resulted in the murder of six million [Jewish] civilians. 6. Discuss the human costs of the war, with..."
California HSS Standards 1998.pdf,Jewish,Jewish,53,"...the Holocaust affected world opinion regarding the need for a [Jewish] state, and the significance and effects of the location and..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Judaism,Judaism,69,"...development of ancient Israel. 8a Identify the central tenets of [Judaism,] and compare Judaism to the polytheistic religions of other Mediterranean..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Judaism,Judaism,69,"...Israel. 8a Identify the central tenets of Judaism, and compare [Judaism] to the polytheistic religions of other Mediterranean ancient civilizations. 8b..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Judaism,Judaism,153,...2a Identify core practices and tenets within historical and modern [Judaism] and analyze the historical and modern antisemitic beliefs about Jewish...
Arizon SS Standards 2019.pdf,Judaism,Judaism,32,"...including, but not limited to Buddhism, Christianity, Confucianism, Hinduism, Islam, [Judaism,] Shintoism, Sikhism, and Taoism, (origins, founders, major tenets, practices, and..."
Arizon SS Standards 2019.pdf,Judaism,Judaism,35,"...Key world religions such as Buddhism, Christianity, Confucianism, Hinduism, Islam, [Judaism,] Shintoism, Sikhism, and Taoism ● 6.H3.3 Explain why communities, states,..."
Arizon SS Standards 2019.pdf,Judaism,Judaism,48,"...including but not limited to Buddhism, Christianity, Confucianism, Hinduism, Islam, [Judaism,] Shintoism, Sikhism, Taoism, and as well as non-religious worldviews and..."
California HSS Standards 1998.pdf,Judaism,Judaism,31,...the Ancient Hebrews. 1. Describe the origins and significance of [Judaism] as the first monotheistic religion based on the concept of...
California HSS Standards 1998.pdf,Judaism,Judaism,31,"...the sources of the ethical teachings and central beliefs of [Judaism] (the Hebrew Bible, the Commentaries): belief in God, observance of..."
California HSS Standards 1998.pdf,Judaism,Judaism,31,...Exodus to the Jewish and other people. 5. Discuss how [Judaism] survived and developed despite the continuing dispersion of much of...
California HSS Standards 1998.pdf,Judaism,Judaism,35,"...teachings of Muhammad, including Islamic teachings on the connection with [Judaism] and Christianity. 3. Explain the significance of the Qur’an and..."
California HSS Standards 1998.pdf,Judaism,Judaism,49,"...and ethical principles in ancient Greek and Roman philosophy, in [Judaism,] and in Christianity to the development of Western political thought...."
Colorado 2020 Social Studies - Academic Standards.pdf,Judaism,Judaism,103,"...Enlightenment, the development and expansion of Buddhism, Christianity, Hinduism, Islam, [Judaism,] Sikhism, and Taoism. f. Investigate the historical development and impact..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Mecca,Mecca,76,"...Islam under Muhammad. Examples: Five Pillars of Islam, importance of [Mecca] and Medina, the Qur’an 3b Differentiate among the Islamic sects..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Mecca,Mecca,76,"...Islam under Muhammad. Examples: Five Pillars of Islam, importance of [Mecca] and Medina, the Qur’an 3b Differentiate among the Islamic sects..."
California HSS Standards 1998.pdf,Mission,Mission,20,...people of California from the pre-Columbian societies to the Spanish [mission] and Mexican rancho periods. 1. Discuss the major nations of...
California HSS Standards 1998.pdf,Mission,Mission,20,...and function of the Spanish missions; and understand how the [mission] system expanded the influence of Spain and Catholicism throughout New...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Missionaries,Missionaries,57,"...the Edict of Nantes, Jamestown and the Virginia Company, Jesuit [missionaries] and conversion, overpopulation and English colonization, silver mining and Spain’s..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Missionaries,Missionaries,70,"...explain how Buddhism influenced society in Classical India. Examples: Buddhist [missionaries,] construction of stupas 13 Explain the emergence and consolidation of..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Missionaries,Missionaries,86,"...ideology, and colonialism. Examples: Berlin Conference, economic expansion, government paternalism, [missionaries] and religious conversion, nationalism, Social Darwinism 6b Summarize how the..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Missionaries,Missionaries,99,"...the Pacific Islands in the late nineteenth century. Examples: Christian [missionaries,] establishment of overseas markets, purchase of Alaska, Robert Shufeldt’s treaties..."
Alask History Standards.pdf,Missionaries,Missionaries,8,"...source to draw conclusions analyzing tribal and western natives (e.g., [missionaries,] of the historical contributions about the role of the federal..."
Arizon SS Standards 2019.pdf,Missionaries,Missionaries,22,"...concepts include but are not limited to explorers, settlers, trappers, [missionaries,] and colonizers • Key events include but are not limited..."
Arizon SS Standards 2019.pdf,Missionaries,Missionaries,24,"...(Mesoamerican, American Indian, and political), settlers, women, landowners, organizations, colonists, [missionaries,] and enslaved and free Africans Thinking within the discipline involves..."
Arizon SS Standards 2019.pdf,Missionaries,Missionaries,27,...how religious beliefs of groups like the Quakers and Spanish [missionaries] led to questions about the morality of slavery and ideas...
California HSS Standards 1998.pdf,Missionaries,Missionaries,20,"...exploration and colonization of California, including the relationships among soldiers, [missionaries,] and Indians (e.g., Juan Crespi, Junipero Serra, Gaspar de Portola)...."
California HSS Standards 1998.pdf,Missionaries,Missionaries,38,...Council of Trent). 6. Understand the institution and impact of [missionaries] on Christianity and the diffu­ sion of Christianity from Europe...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Missionary,Missionary,104,"...Jane Addams’ democratic critique of imperialism, Josiah Strong and the [missionary] impulse 1a Explain how yellow journalism, jingoistic sentiments, and economic..."
Alask History Standards.pdf,Missionary,Missionary,4,"...[DOK 3] (H. B1d) Netsvetov) Alaska Native peoples. [DOK • [Missionary] activities 3] (G. D1, D4) — repeated • Russian dependence..."
Alask History Standards.pdf,Missionary,Missionary,7,"...[DOK 3] [DOK 3] (H. B1d) Netsvetov) (G. D1, D4) [•Missionary] activities AH. PPE 3 using texts/ •Russian dependence on Alaska..."
California HSS Standards 1998.pdf,Missionary,Missionary,50,"...by the search for national hegemony, Social Darwinism, and the [missionary] impulse; material issues such as land, resources, and technology). California..."
California HSS Standards 1998.pdf,Monasteries,Monasteries,36,...and the roles played by the early church and by [monasteries] in its diffusion after the fall of the western half...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Mormon,Mormon,42,"...wagon, cotton gin, steamboat, steam locomotive, telegraph; trails -Oregon Trail, [Mormon] Trail, Santa Fe Trail; conflicts -Texas Revolution (1835), Mexican-American War..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Mormon,Mormon,95,"...as a whole. Examples: California Gold Rush and economic opportunity, [Mormon] Trail and religious freedom, Oregon Trail and the fur trade,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Muhammad,Muhammad,76,"...Spain 3a Outline the founding and development of Islam under [Muhammad.] Examples: Five Pillars of Islam, importance of Mecca and Medina,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Muhammad,Muhammad,76,"...among the Islamic sects that developed after the death of [Muhammad.] Examples: Kharijites, Shi’ites, Sufism, Sunnis 3c Analyze the influence of..."
California HSS Standards 1998.pdf,Muhammad,Muhammad,35,"...the origins of Islam and the life and teachings of [Muhammad,] including Islamic teachings on the connection with Judaism and Christianity...."
California HSS Standards 1998.pdf,Muslim,Muslim,35,"...influence in Muslims’ daily life. 4. Discuss the expansion of [Muslim] rule through military conquests and treaties, empha­ sizing the cultural..."
California HSS Standards 1998.pdf,Muslim,Muslim,35,"...military conquests and treaties, empha­ sizing the cultural blending within [Muslim] civilization and the spread and acceptance of Islam and the..."
California HSS Standards 1998.pdf,Muslim,Muslim,35,...merchants in Arab society. 6. Understand the intellectual exchanges among [Muslim] scholars of Eurasia and Africa and the contributions Muslim scholars...
California HSS Standards 1998.pdf,Muslim,Muslim,35,"...among Muslim scholars of Eurasia and Africa and the contributions [Muslim] scholars made to later civilizations in the areas of science,..."
California HSS Standards 1998.pdf,Muslim,Muslim,37,"...the religious Crusades and their effects on the Chris­ tian, [Muslim,] and Jewish populations in Europe, with emphasis on the increasing..."
California HSS Standards 1998.pdf,Muslim,Muslim,37,...“natural law”). 9. Know the history of the decline of [Muslim] rule in the Iberian Peninsula that culmi­ nated in the...
California HSS Standards 1998.pdf,Muslim,Muslim,38,"...the Scientific Revolution (e.g., Greek rationalism; Jewish, Chris­ tian, and [Muslim] science; Renaissance humanism; new knowledge from global explo­ ration). California..."
Connecticu socialstudiesframeworks2015.pdf,Muslim,Muslim,82,"...program in China) • Defining Regions (Religious Representations: Christian, Buddhist, [Muslim)] Themes and regions are listed in a recommended order, but..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Orthodox,Orthodox,76,...of Eastern Orthodoxy and Western Christianity and explain how the [Orthodox] Church influenced society and culture in Eastern Europe and Central...
Alask History Standards.pdf,Orthodox,Orthodox,4,"...(e.g., language, hunting response to use of natural (i.e., Russian [Orthodox] and developments (e.g., topics will also be peoples and gathering..."
Alask History Standards.pdf,Orthodox,Orthodox,7,"...hunting and gathering response to use of natural (i.e., Russian [Orthodox] and developments (e.g., •Relationships with indigenous practices, art, music/dance, resources..."
California HSS Standards 1998.pdf,Orthodox,Orthodox,34,"...consequences of the development of two distinct European civilizations, Eastern [Orthodox] and Roman Catholic, and their two distinct views on church-state..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Persecution,Persecution,57,"...as why individuals migrated to the colonies, including mercantilism, religious [persecution,] poverty, oppression, and new opportunities. Examples: French Huguenots and the..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Persecution,Persecution,87,"...relocation, resistors 11 Explain the Holocaust as the state-sponsored, systematic [persecution] and mass murder of Europe’s Jews and other minorities by..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Persecution,Persecution,151,"...Holocaust (the state-sponsored, systematic murder of Europe’s Jews) and the [persecution] and murder of millions of other “undesirables” by Nazi Germany...."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Persecution,Persecution,153,...definition of the Holocaust as the planned and systematic state-sponsored [persecution] and murder of European Jews by Nazi Germany and its...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Persecution,Persecution,155,"...and how it transitioned the Nazis’ antisemitic activities from targeted [persecution] and antisemitic policy to open, public violence against Jews in..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Persecution,Persecution,155,...and world responses to the November pogrom (Kristallnacht) and the [persecution] of Jews in Germany and Nazi-controlled territories. 9 Describe how...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Persecution,Persecution,155,...1930s and 1940s. 9c Describe how Alabamians responded to Nazi [persecution] of the Jews in Europe.* Examples: 1943 Legislative Resolution calling...
California HSS Standards 1998.pdf,Persecution,Persecution,38,"...science, including how that cooperation was terminated by the religious [persecution] of individuals and groups (e.g., the Spanish Inquisition and the..."
California HSS Standards 1998.pdf,Persecution,Persecution,55,"...Cite incidences of religious intolerance in the United States (e.g., [persecution] of Mormons, anti-Catholic sentiment, anti-Semitism). California Department of Education Created..."
California HSS Standards 1998.pdf,Protestant,Protestant,24,"...explore and colonize the world (e.g., the Spanish Reconquista, the [Protestant] Reformation, the Counter Reformation). 3. Trace the routes of the..."
California HSS Standards 1998.pdf,Protestant,Protestant,38,...European regions that remained Catholic and those that be­ came [Protestant] and explain how the division affected the distribution of religions...
Colorado 2020 Social Studies - Academic Standards.pdf,Protestant,Protestant,103,"...Academic Context and Connections history. For example: the Renaissance; the [Protestant] Reformation; the Colorado Essential Skills: Industrial Revolution; the French, Russian,..."
Colorado 2020 Social Studies - Academic Standards.pdf,Protestant,Protestant,103,...world history. For example: Inquiry/Analysis) religious rifts such as the [Protestant] Reformation and the Shiite/Sunni split 2. Apply knowledge and skills...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,57,"...mining and Spain’s economic growth 2a Summarize how the Crusades, [Reformation,] and Renaissance influenced European exploration and describe how individuals contributed..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,57,"...mining and Spain’s economic growth 2a Summarize how the Crusades, [Reformation,] and Renaissance influenced European exploration and describe how individuals contributed..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,73,...the Fall of Rome 2. Medieval Societies 3. Renaissance and [Reformation] 4. Age of Exploration and Colonization in the Americas 5....
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,73,...the Fall of Rome 2. Medieval Societies 3. Renaissance and [Reformation] 4. Age of Exploration and Colonization in the Americas 5....
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,"...political, and economic changes leading up to the Renaissance and [Reformation] in later medieval Europe and surrounding regions. 8a Explain the..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,"...Queen Isabella of Spain, Saint Hildegard of Bingen RENAISSANCE AND [REFORMATION] 9 Describe cultural and economic developments in Italy and Northern..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,...the microscope 10 Analyze the factors that contributed to the [Reformation] and explain how it affected the religious and political unity...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,"...and translations of the Bible 10c Summarize responses to the [Reformation,] including the Counter-Reformation, English Reformation, and religious conflicts, and cite..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,"...the Bible 10c Summarize responses to the Reformation, including the [Counter-Reformation,] English Reformation, and religious conflicts, and cite the roles of..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,"...10c Summarize responses to the Reformation, including the Counter-Reformation, English [Reformation,] and religious conflicts, and cite the roles of central figures..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,"...political, and economic changes leading up to the Renaissance and [Reformation] in later medieval Europe and surrounding regions. 8a Explain the..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,"...Queen Isabella of Spain, Saint Hildegard of Bingen RENAISSANCE AND [REFORMATION] 9 Describe cultural and economic developments in Italy and Northern..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,...the microscope 10 Analyze the factors that contributed to the [Reformation] and explain how it affected the religious and political unity...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,"...and translations of the Bible 10c Summarize responses to the [Reformation,] including the Counter-Reformation, English Reformation, and religious conflicts, and cite..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,"...the Bible 10c Summarize responses to the Reformation, including the [Counter-Reformation,] English Reformation, and religious conflicts, and cite the roles of..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,78,"...10c Summarize responses to the Reformation, including the Counter-Reformation, English [Reformation,] and religious conflicts, and cite the roles of central figures..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,80,"...movements, including Classical Greece and Rome, Christianity, the Renaissance, the [Reformation,] and the Scientific Revolution. 2024 Alabama Course of Study: Social..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Reformation,Reformation,80,"...movements, including Classical Greece and Rome, Christianity, the Renaissance, the [Reformation,] and the Scientific Revolution. 2024 Alabama Course of Study: Social..."
Arizon SS Standards 2019.pdf,Reformation,Reformation,32,...CULTURES OF THE EASTERN HEMISPHERE early civilizations - Renaissance & [Reformation] The content focus will be viewed through geographic and historical...
Arizon SS Standards 2019.pdf,Reformation,Reformation,32,"...Origins, accomplishments, and geographic diffusion of the Renaissance and the [Reformation] • Ancient and modern geography of the Eastern Hemisphere •..."
Arizon SS Standards 2019.pdf,Reformation,Reformation,32,...CULTURES OF THE EASTERN HEMISPHERE early civilizations - Renaissance & [Reformation] The content focus will be viewed through geographic and historical...
Arizon SS Standards 2019.pdf,Reformation,Reformation,32,"...Origins, accomplishments, and geographic diffusion of the Renaissance and the [Reformation] • Ancient and modern geography of the Eastern Hemisphere •..."
California HSS Standards 1998.pdf,Reformation,Reformation,24,"...and colonize the world (e.g., the Spanish Reconquista, the Protestant [Reformation,] the Counter Reformation). 3. Trace the routes of the major..."
California HSS Standards 1998.pdf,Reformation,Reformation,24,"...world (e.g., the Spanish Reconquista, the Protestant Reformation, the Counter [Reformation).] 3. Trace the routes of the major land explorers of..."
California HSS Standards 1998.pdf,Reformation,Reformation,24,"...and colonize the world (e.g., the Spanish Reconquista, the Protestant [Reformation,] the Counter Reformation). 3. Trace the routes of the major..."
California HSS Standards 1998.pdf,Reformation,Reformation,24,"...world (e.g., the Spanish Reconquista, the Protestant Reformation, the Counter [Reformation).] 3. Trace the routes of the major land explorers of..."
California HSS Standards 1998.pdf,Reformation,Reformation,38,...William Shakespeare). 7.9 Students analyze the historical developments of the [Reformation.] 1. List the causes for the internal turmoil in and...
California HSS Standards 1998.pdf,Reformation,Reformation,38,"...political, and economic ideas of the major figures during the [Reformation] (e.g., Desiderius Erasmus, Martin Luther, John Calvin, William Tyndale). 3...."
California HSS Standards 1998.pdf,Reformation,Reformation,38,...of religions in the New World. 5. Analyze how the [Counter-Reformation] revitalized the Catholic church and the forces that fostered the...
California HSS Standards 1998.pdf,Reformation,Reformation,38,...William Shakespeare). 7.9 Students analyze the historical developments of the [Reformation.] 1. List the causes for the internal turmoil in and...
California HSS Standards 1998.pdf,Reformation,Reformation,38,"...political, and economic ideas of the major figures during the [Reformation] (e.g., Desiderius Erasmus, Martin Luther, John Calvin, William Tyndale). 3...."
California HSS Standards 1998.pdf,Reformation,Reformation,38,...of religions in the New World. 5. Analyze how the [Counter-Reformation] revitalized the Catholic church and the forces that fostered the...
California HSS Standards 1998.pdf,Reformation,Reformation,39,"...traced back to such move­ ments as the Renaissance, the [Reformation,] and the Scientific Revolution and to the Greeks, Romans, and..."
California HSS Standards 1998.pdf,Reformation,Reformation,39,"...traced back to such move­ ments as the Renaissance, the [Reformation,] and the Scientific Revolution and to the Greeks, Romans, and..."
Colorado 2020 Social Studies - Academic Standards.pdf,Reformation,Reformation,103,"...Context and Connections history. For example: the Renaissance; the Protestant [Reformation;] the Colorado Essential Skills: Industrial Revolution; the French, Russian, and..."
Colorado 2020 Social Studies - Academic Standards.pdf,Reformation,Reformation,103,...history. For example: Inquiry/Analysis) religious rifts such as the Protestant [Reformation] and the Shiite/Sunni split 2. Apply knowledge and skills to...
Colorado 2020 Social Studies - Academic Standards.pdf,Reformation,Reformation,103,"...Context and Connections history. For example: the Renaissance; the Protestant [Reformation;] the Colorado Essential Skills: Industrial Revolution; the French, Russian, and..."
Colorado 2020 Social Studies - Academic Standards.pdf,Reformation,Reformation,103,...history. For example: Inquiry/Analysis) religious rifts such as the Protestant [Reformation] and the Shiite/Sunni split 2. Apply knowledge and skills to...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,2,"...not discriminate on the basis of race, color, disability, sex, [religion,] national origin, or age in their programs, activities, or employment..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,11,...not limited to: ● Anthropology ● Economics ● History ● [Religion] ● Archaeology ● Geography ● Philosophy ● Sociology ● Civics...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,29,"...the Constitution of the United States. Examples: equality, freedom of [religion,] independence, individual rights, liberty, limited government 2 Identify the three..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,37,"...1700s, including differing beliefs regarding culture, land use and ownership, [religion,] and trade. 11 Describe French expeditions and colonization of Alabama,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,63,"...exercise these rights in today’s society. Examples: freedom of speech, [religion,] and assembly; right to counsel 17a Trace the origins of..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,70,"...and terracotta pottery, pastoralism 9b Describe common tenets of indigenous [religion] practiced in Africa, including the beliefs of the Ashanti, Dogon,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,70,"...agriculture (slash-and-burn), terrace farming, three sisters farming 10c Describe how [religion,] architecture, and politics intersected in early Indigenous civilizations, including the..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,71,"...cultural development across multiple continents. Examples: cultural exchange, dissemination of [religion,] Mogao Caves, monopoly CLASSICAL GREECE AND ROME 14 Summarize cultural..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,76,"...2b Evaluate the cultural contributions of the Byzantines to art, [religion,] and architecture. Examples: Cyrillic alphabet, Hagia Sophia, mosaics, preservation of..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,76,"...the Yuan Dynasty, Pax Mongolica 4c Analyze the evolution of [religion] in Asia, including the growth of Buddhism, Hinduism, Jainism, and..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,77,"...with Asia 5b Trace the spread of culture, language, and [religion] among African civilizations. Examples: Ethiopia and Christianity, role of griots,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,80,...Nobunaga and unification of Japan 16b Explain the effects of [religion] on Japanese society and politics. Examples: acceptance and suppression of...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,80,"...17 Analyze the influence of the Scientific Revolution on European [religion] and society, including the astronomical theories of Nicolaus Copernicus and..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,96,"...information on the influence of individuals and movements of art, [religion,] education, and literature on the emergence of a national identity...."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,119,"...the functioning of the United States government. Examples: freedom of [religion,] freedom of the press, majority rule and minority rights, right..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Religion,Religion,131,"...research and discuss influences of demographics, genetics, personal behaviors, and [religion] upon society. Course Topics: 1. Sociology Overview 2. Self and..."
